url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30947454,Mitsubishi Mirage,1.2 Verve Hatchback 5dr Petrol Manual Euro 6 (s/s) (79 ps) Bluetooth,"8,000",2020,Manual,56.5 mpg,Petrol,2020,1193cc,"12,294 miles",Petrol,Manual,White,Hatchback,56.5 mpg
/ad/30808260,Mitsubishi ASX,1.6 4 5d 115 BHP Hatchback,"8,090",2013,Manual,47.1 mpg,Petrol,2013,1590cc,"40,000 miles",Petrol,Manual,WHITE,Hatchback,47.1 mpg
/ad/30688585,Mitsubishi Outlander,2.0h 12kWh GX4h CVT 4WD Euro 5 (s/s) 5dr SAT/NAV,"8,240",2014,Automatic,148.7 mpg,Hybrid,2014,1998cc,"111,000 miles",Petrol Plug-in Hybrid,Automatic,White,SUV,148.7 mpg
/ad/30061849,Mitsubishi Mirage,1.2 Juro 5dr Hatchback,"8,249",2018,Manual,65.7 mpg,Petrol,2018,1193cc,"34,739 miles",Petrol,Manual,White,Hatchback,65.7 mpg
/ad/30930902,Mitsubishi Mirage,1.2 Juro 5dr Hatchback,"8,385",2017,Manual,65.7 mpg,Petrol,2017,1.2L,"21,846 miles",Petrol,Manual,White,Hatchback,65.7 mpg
/ad/30959889,Mitsubishi ASX,1.6 3 5d 115 BHP Hatchback,"8,490",2015,Manual,47.1 mpg,Petrol,2015,1.6L,"60,895 miles",Petrol,Manual,Grey,Hatchback,47.1 mpg
/ad/30224227,Mitsubishi Mirage,JURO Hatchback,"8,495",2018,Manual,65.7 mpg,Petrol,2018,1193cc,"47,766 miles",Petrol,Manual,White,Hatchback,65.7 mpg
/ad/30764578,Mitsubishi ASX,3 Hatchback,"8,495",2015,Manual,47.1 mpg,Petrol,2015,1590cc,"48,185 miles",Petrol,Manual,Brown,Hatchback,47.1 mpg
/ad/30398464,Mitsubishi Outlander,DI-D GX 4 Estate,"8,495",2012,Manual,43.5 mpg,Diesel,2012,2268cc,"66,000 miles",Diesel,Manual,Black,Estate,43.5 mpg
/ad/30937787,Mitsubishi Outlander,2.2 DI-D GX4 SUV 5dr Diesel Manual 4WD Euro 5 (s/s) (150 ps) SUV,"8,495",2013,Manual,52.3 mpg,Diesel,2013,2268cc,"93,836 miles",Diesel,Manual,Grey,SUV,52.3 mpg
